,-6, -5, -4, -3, -2, -1, 0, 1, 2, 3, 4
01:00,0.0, 0.0, 0.0, 0.0, 0.06451612903225806, 0.06451612903225806, 0.4838709677419355, 0.3225806451612903, 0.0, 0.03225806451612903, 0.03225806451612903
02:00,0.0, 0.0, 0.03225806451612903, 0.0, 0.0, 0.2903225806451613, 0.3225806451612903, 0.2903225806451613, 0.06451612903225806, 0.0, 0.0
03:00,0.0, 0.0, 0.0, 0.03225806451612903, 0.03225806451612903, 0.16129032258064516, 0.4838709677419355, 0.16129032258064516, 0.0967741935483871, 0.03225806451612903, 0.0
04:00,0.0, 0.0, 0.0, 0.03225806451612903, 0.0, 0.16129032258064516, 0.4838709677419355, 0.2903225806451613, 0.0, 0.03225806451612903, 0.0
05:00,0.0, 0.0, 0.0, 0.0, 0.06451612903225806, 0.25806451612903225, 0.45161290322580644, 0.1935483870967742, 0.03225806451612903, 0.0, 0.0
06:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.2903225806451613, 0.4838709677419355, 0.22580645161290322, 0.0, 0.0, 0.0
07:00,0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.22580645161290322, 0.5161290322580645, 0.1935483870967742, 0.03225806451612903, 0.0, 0.0
08:00,0.0, 0.0967741935483871, 0.12903225806451613, 0.3225806451612903, 0.2903225806451613, 0.06451612903225806, 0.0967741935483871, 0.0, 0.0, 0.0, 0.0
09:00,0.03225806451612903, 0.03225806451612903, 0.1935483870967742, 0.3548387096774194, 0.1935483870967742, 0.16129032258064516, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0
10:00,0.0, 0.06451612903225806, 0.1935483870967742, 0.22580645161290322, 0.2903225806451613, 0.16129032258064516, 0.06451612903225806, 0.0, 0.0, 0.0, 0.0
11:00,0.0, 0.0, 0.0, 0.03225806451612903, 0.25806451612903225, 0.3548387096774194, 0.3225806451612903, 0.03225806451612903, 0.0, 0.0, 0.0
12:00,0.0, 0.0, 0.0, 0.06451612903225806, 0.0967741935483871, 0.5806451612903226, 0.22580645161290322, 0.03225806451612903, 0.0, 0.0, 0.0
13:00,0.0, 0.0, 0.0, 0.03225806451612903, 0.1935483870967742, 0.4838709677419355, 0.25806451612903225, 0.03225806451612903, 0.0, 0.0, 0.0
14:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06451612903225806, 0.7741935483870968, 0.12903225806451613, 0.03225806451612903, 0.0
15:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25806451612903225, 0.5483870967741935, 0.16129032258064516, 0.03225806451612903, 0.0
16:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1935483870967742, 0.6774193548387096, 0.12903225806451613, 0.0, 0.0
17:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12903225806451613, 0.45161290322580644, 0.3225806451612903, 0.06451612903225806, 0.03225806451612903
18:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16129032258064516, 0.5161290322580645, 0.2903225806451613, 0.03225806451612903, 0.0
19:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3225806451612903, 0.3870967741935484, 0.1935483870967742, 0.0967741935483871, 0.0
20:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.3225806451612903, 0.41935483870967744, 0.16129032258064516, 0.03225806451612903, 0.03225806451612903
21:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.06451612903225806, 0.3870967741935484, 0.25806451612903225, 0.1935483870967742, 0.0967741935483871, 0.0
22:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.3548387096774194, 0.3870967741935484, 0.12903225806451613, 0.0967741935483871, 0.0
23:00,0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 0.12903225806451613, 0.3870967741935484, 0.3870967741935484, 0.0, 0.03225806451612903, 0.03225806451612903
00:00,0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.4666666666666667, 0.3, 0.03333333333333333, 0.03333333333333333, 0.0
