index,temp out,temp in
     854.0,      -7.0,      18.0
     855.0,      -7.0,      19.0
     856.0,      -7.0,      20.0
     857.0,      -7.0,      21.0
     858.0,      -7.0,      22.0
     859.0,      -7.0,      23.0
     860.0,      -7.0,      24.0
     861.0,      -7.0,      25.0
     862.0,      -7.0,      26.0
     863.0,      -7.0,      27.0
     864.0,      -7.0,      28.0
     865.0,      -7.0,      29.0
     866.0,      -7.0,      30.0
     867.0,      -7.0,      31.0
     868.0,      -7.0,      32.0
     869.0,      -7.0,      33.0
     870.0,      -6.0,       4.0
     871.0,      -6.0,       5.0
     872.0,      -6.0,       6.0
     873.0,      -6.0,       7.0
     874.0,      -6.0,       8.0
     875.0,      -6.0,       9.0
     876.0,      -6.0,      10.0
     877.0,      -6.0,      11.0
     878.0,      -6.0,      12.0
     879.0,      -6.0,      13.0
     880.0,      -6.0,      14.0
     881.0,      -6.0,      15.0
     882.0,      -6.0,      16.0
     883.0,      -6.0,      17.0
     884.0,      -6.0,      18.0
     885.0,      -6.0,      19.0
     886.0,      -6.0,      20.0
     887.0,      -6.0,      21.0
     888.0,      -6.0,      22.0
     889.0,      -6.0,      23.0
     890.0,      -6.0,      24.0
     891.0,      -6.0,      25.0
     892.0,      -6.0,      26.0
     893.0,      -6.0,      27.0
     894.0,      -6.0,      28.0
     895.0,      -6.0,      29.0
     896.0,      -6.0,      30.0
     897.0,      -6.0,      31.0
     898.0,      -6.0,      32.0
     899.0,      -6.0,      33.0
     900.0,      -5.0,       4.0
     901.0,      -5.0,       5.0
     902.0,      -5.0,       6.0
     903.0,      -5.0,       7.0
     904.0,      -5.0,       8.0
     905.0,      -5.0,       9.0
     906.0,      -5.0,      10.0
     907.0,      -5.0,      11.0
     908.0,      -5.0,      12.0
     909.0,      -5.0,      13.0
     910.0,      -5.0,      14.0
     911.0,      -5.0,      15.0
     912.0,      -5.0,      16.0
     913.0,      -5.0,      17.0
     914.0,      -5.0,      18.0
     915.0,      -5.0,      19.0
     916.0,      -5.0,      20.0
     917.0,      -5.0,      21.0
     918.0,      -5.0,      22.0
     919.0,      -5.0,      23.0
     920.0,      -5.0,      24.0
     921.0,      -5.0,      25.0
     922.0,      -5.0,      26.0
     923.0,      -5.0,      27.0
     924.0,      -5.0,      28.0
     925.0,      -5.0,      29.0
     926.0,      -5.0,      30.0
     927.0,      -5.0,      31.0
     928.0,      -5.0,      32.0
     929.0,      -5.0,      33.0
     930.0,      -4.0,       4.0
     931.0,      -4.0,       5.0
     932.0,      -4.0,       6.0
     933.0,      -4.0,       7.0
     934.0,      -4.0,       8.0
     935.0,      -4.0,       9.0
     936.0,      -4.0,      10.0
     937.0,      -4.0,      11.0
     938.0,      -4.0,      12.0
     939.0,      -4.0,      13.0
     940.0,      -4.0,      14.0
     941.0,      -4.0,      15.0
     942.0,      -4.0,      16.0
     943.0,      -4.0,      17.0
     944.0,      -4.0,      18.0
     945.0,      -4.0,      19.0
     946.0,      -4.0,      20.0
     947.0,      -4.0,      21.0
     948.0,      -4.0,      22.0
     949.0,      -4.0,      23.0
     950.0,      -4.0,      24.0
     951.0,      -4.0,      25.0
     952.0,      -4.0,      26.0
     953.0,      -4.0,      27.0
     954.0,      -4.0,      28.0
     955.0,      -4.0,      29.0
     956.0,      -4.0,      30.0
     957.0,      -4.0,      31.0
     958.0,      -4.0,      32.0
     959.0,      -4.0,      33.0
     960.0,      -3.0,       4.0
     961.0,      -3.0,       5.0
     962.0,      -3.0,       6.0
     963.0,      -3.0,       7.0
     964.0,      -3.0,       8.0
     965.0,      -3.0,       9.0
     966.0,      -3.0,      10.0
     967.0,      -3.0,      11.0
     968.0,      -3.0,      12.0
     969.0,      -3.0,      13.0
     970.0,      -3.0,      14.0
     971.0,      -3.0,      15.0
     972.0,      -3.0,      16.0
     973.0,      -3.0,      17.0
     974.0,      -3.0,      18.0
     975.0,      -3.0,      19.0
     976.0,      -3.0,      20.0
     977.0,      -3.0,      21.0
     978.0,      -3.0,      22.0
     979.0,      -3.0,      23.0
     980.0,      -3.0,      24.0
     981.0,      -3.0,      25.0
     982.0,      -3.0,      26.0
     983.0,      -3.0,      27.0
     984.0,      -3.0,      28.0
     985.0,      -3.0,      29.0
     986.0,      -3.0,      30.0
     987.0,      -3.0,      31.0
     988.0,      -3.0,      32.0
     989.0,      -3.0,      33.0
     990.0,      -2.0,       4.0
     991.0,      -2.0,       5.0
     992.0,      -2.0,       6.0
     993.0,      -2.0,       7.0
     994.0,      -2.0,       8.0
     995.0,      -2.0,       9.0
     996.0,      -2.0,      10.0
     997.0,      -2.0,      11.0
     998.0,      -2.0,      12.0
     999.0,      -2.0,      13.0
    1000.0,      -2.0,      14.0
    1001.0,      -2.0,      15.0
    1002.0,      -2.0,      16.0
    1003.0,      -2.0,      17.0
    1004.0,      -2.0,      18.0
    1005.0,      -2.0,      19.0
    1006.0,      -2.0,      20.0
    1007.0,      -2.0,      21.0
    1008.0,      -2.0,      22.0
    1009.0,      -2.0,      23.0
    1010.0,      -2.0,      24.0
    1011.0,      -2.0,      25.0
    1012.0,      -2.0,      26.0
    1013.0,      -2.0,      27.0
    1014.0,      -2.0,      28.0
    1015.0,      -2.0,      29.0
    1016.0,      -2.0,      30.0
    1017.0,      -2.0,      31.0
    1018.0,      -2.0,      32.0
    1019.0,      -2.0,      33.0
    1020.0,      -1.0,       4.0
    1021.0,      -1.0,       5.0
    1022.0,      -1.0,       6.0
    1023.0,      -1.0,       7.0
    1024.0,      -1.0,       8.0
    1025.0,      -1.0,       9.0
    1026.0,      -1.0,      10.0
    1027.0,      -1.0,      11.0
    1028.0,      -1.0,      12.0
    1029.0,      -1.0,      13.0
    1030.0,      -1.0,      14.0
    1031.0,      -1.0,      15.0
    1032.0,      -1.0,      16.0
    1033.0,      -1.0,      17.0
    1034.0,      -1.0,      18.0
    1035.0,      -1.0,      19.0
    1036.0,      -1.0,      20.0
    1037.0,      -1.0,      21.0
    1038.0,      -1.0,      22.0
    1039.0,      -1.0,      23.0
    1040.0,      -1.0,      24.0
    1041.0,      -1.0,      25.0
    1042.0,      -1.0,      26.0
    1043.0,      -1.0,      27.0
    1044.0,      -1.0,      28.0
    1045.0,      -1.0,      29.0
    1046.0,      -1.0,      30.0
    1047.0,      -1.0,      31.0
    1048.0,      -1.0,      32.0
    1049.0,      -1.0,      33.0
    1050.0,       0.0,       4.0
    1051.0,       0.0,       5.0
    1052.0,       0.0,       6.0
    1053.0,       0.0,       7.0
    1054.0,       0.0,       8.0
    1055.0,       0.0,       9.0
    1056.0,       0.0,      10.0
    1057.0,       0.0,      11.0
    1058.0,       0.0,      12.0
    1059.0,       0.0,      13.0
    1060.0,       0.0,      14.0
    1061.0,       0.0,      15.0
    1062.0,       0.0,      16.0
    1063.0,       0.0,      17.0
    1064.0,       0.0,      18.0
    1065.0,       0.0,      19.0
    1066.0,       0.0,      20.0
    1067.0,       0.0,      21.0
    1068.0,       0.0,      22.0
    1069.0,       0.0,      23.0
    1070.0,       0.0,      24.0
    1071.0,       0.0,      25.0
    1072.0,       0.0,      26.0
    1073.0,       0.0,      27.0
    1074.0,       0.0,      28.0
    1075.0,       0.0,      29.0
    1076.0,       0.0,      30.0
    1077.0,       0.0,      31.0
    1078.0,       0.0,      32.0
    1079.0,       0.0,      33.0
    1080.0,       1.0,       4.0
    1081.0,       1.0,       5.0
    1082.0,       1.0,       6.0
    1083.0,       1.0,       7.0
    1084.0,       1.0,       8.0
    1085.0,       1.0,       9.0
    1086.0,       1.0,      10.0
    1087.0,       1.0,      11.0
    1088.0,       1.0,      12.0
    1089.0,       1.0,      13.0
    1090.0,       1.0,      14.0
    1091.0,       1.0,      15.0
    1092.0,       1.0,      16.0
    1093.0,       1.0,      17.0
    1094.0,       1.0,      18.0
    1095.0,       1.0,      19.0
    1096.0,       1.0,      20.0
    1097.0,       1.0,      21.0
    1098.0,       1.0,      22.0
    1099.0,       1.0,      23.0
    1100.0,       1.0,      24.0
    1101.0,       1.0,      25.0
    1102.0,       1.0,      26.0
    1103.0,       1.0,      27.0
    1104.0,       1.0,      28.0
    1105.0,       1.0,      29.0
    1106.0,       1.0,      30.0
    1107.0,       1.0,      31.0
    1108.0,       1.0,      32.0
    1109.0,       1.0,      33.0
    1110.0,       2.0,       4.0
    1111.0,       2.0,       5.0
    1112.0,       2.0,       6.0
    1113.0,       2.0,       7.0
    1114.0,       2.0,       8.0
    1115.0,       2.0,       9.0
    1116.0,       2.0,      10.0
    1117.0,       2.0,      11.0
    1118.0,       2.0,      12.0
    1119.0,       2.0,      13.0
    1120.0,       2.0,      14.0
    1121.0,       2.0,      15.0
    1122.0,       2.0,      16.0
    1123.0,       2.0,      17.0
    1124.0,       2.0,      18.0
    1125.0,       2.0,      19.0
    1126.0,       2.0,      20.0
    1127.0,       2.0,      21.0
    1128.0,       2.0,      22.0
    1129.0,       2.0,      23.0
    1130.0,       2.0,      24.0
    1131.0,       2.0,      25.0
    1132.0,       2.0,      26.0
    1133.0,       2.0,      27.0
    1134.0,       2.0,      28.0
    1135.0,       2.0,      29.0
    1136.0,       2.0,      30.0
    1137.0,       2.0,      31.0
    1138.0,       2.0,      32.0
    1139.0,       2.0,      33.0
    1140.0,       3.0,       4.0
    1141.0,       3.0,       5.0
    1142.0,       3.0,       6.0
    1143.0,       3.0,       7.0
    1144.0,       3.0,       8.0
    1145.0,       3.0,       9.0
    1146.0,       3.0,      10.0
    1147.0,       3.0,      11.0
    1148.0,       3.0,      12.0
    1149.0,       3.0,      13.0
    1150.0,       3.0,      14.0
    1151.0,       3.0,      15.0
    1152.0,       3.0,      16.0
    1153.0,       3.0,      17.0
    1154.0,       3.0,      18.0
    1155.0,       3.0,      19.0
    1156.0,       3.0,      20.0
    1157.0,       3.0,      21.0
    1158.0,       3.0,      22.0
    1159.0,       3.0,      23.0
    1160.0,       3.0,      24.0
    1161.0,       3.0,      25.0
    1162.0,       3.0,      26.0
    1163.0,       3.0,      27.0
    1164.0,       3.0,      28.0
    1165.0,       3.0,      29.0
    1166.0,       3.0,      30.0
    1167.0,       3.0,      31.0
    1168.0,       3.0,      32.0
    1169.0,       3.0,      33.0
    1170.0,       4.0,       4.0
    1171.0,       4.0,       5.0
    1172.0,       4.0,       6.0
    1173.0,       4.0,       7.0
    1174.0,       4.0,       8.0
    1175.0,       4.0,       9.0
    1176.0,       4.0,      10.0
    1177.0,       4.0,      11.0
    1178.0,       4.0,      12.0
    1179.0,       4.0,      13.0
    1180.0,       4.0,      14.0
    1181.0,       4.0,      15.0
    1182.0,       4.0,      16.0
    1183.0,       4.0,      17.0
    1184.0,       4.0,      18.0
    1185.0,       4.0,      19.0
    1186.0,       4.0,      20.0
    1187.0,       4.0,      21.0
    1188.0,       4.0,      22.0
    1189.0,       4.0,      23.0
    1190.0,       4.0,      24.0
    1191.0,       4.0,      25.0
    1192.0,       4.0,      26.0
    1193.0,       4.0,      27.0
    1194.0,       4.0,      28.0
    1195.0,       4.0,      29.0
    1196.0,       4.0,      30.0
    1197.0,       4.0,      31.0
    1198.0,       4.0,      32.0
    1199.0,       4.0,      33.0
    1200.0,       5.0,       4.0
    1201.0,       5.0,       5.0
    1202.0,       5.0,       6.0
    1203.0,       5.0,       7.0
    1204.0,       5.0,       8.0
    1205.0,       5.0,       9.0
    1206.0,       5.0,      10.0
    1207.0,       5.0,      11.0
    1208.0,       5.0,      12.0
    1209.0,       5.0,      13.0
    1210.0,       5.0,      14.0
    1211.0,       5.0,      15.0
    1212.0,       5.0,      16.0
    1213.0,       5.0,      17.0
    1214.0,       5.0,      18.0
    1215.0,       5.0,      19.0
    1216.0,       5.0,      20.0
    1217.0,       5.0,      21.0
    1218.0,       5.0,      22.0
    1219.0,       5.0,      23.0
    1220.0,       5.0,      24.0
    1221.0,       5.0,      25.0
    1222.0,       5.0,      26.0
    1223.0,       5.0,      27.0
    1224.0,       5.0,      28.0
    1225.0,       5.0,      29.0
    1226.0,       5.0,      30.0
    1227.0,       5.0,      31.0
    1228.0,       5.0,      32.0
    1229.0,       5.0,      33.0
    1230.0,       6.0,       4.0
    1231.0,       6.0,       5.0
    1232.0,       6.0,       6.0
    1233.0,       6.0,       7.0
    1234.0,       6.0,       8.0
    1235.0,       6.0,       9.0
    1236.0,       6.0,      10.0
    1237.0,       6.0,      11.0
    1238.0,       6.0,      12.0
    1239.0,       6.0,      13.0
    1240.0,       6.0,      14.0
    1241.0,       6.0,      15.0
    1242.0,       6.0,      16.0
    1243.0,       6.0,      17.0
    1244.0,       6.0,      18.0
    1245.0,       6.0,      19.0
    1246.0,       6.0,      20.0
    1247.0,       6.0,      21.0
    1248.0,       6.0,      22.0
    1249.0,       6.0,      23.0
    1250.0,       6.0,      24.0
    1251.0,       6.0,      25.0
    1252.0,       6.0,      26.0
    1253.0,       6.0,      27.0
    1254.0,       6.0,      28.0
    1255.0,       6.0,      29.0
    1256.0,       6.0,      30.0
    1257.0,       6.0,      31.0
    1258.0,       6.0,      32.0
    1259.0,       6.0,      33.0
