0,25.54,-7,6000
25.54,16.593,-7.2,0
16.593,16.11,-8.1,0
16.11,15.716,-9.1,0
15.716,15.476,-10,0
15.476,15.279,-10,0
15.279,15.114,-10,0
15.114,20.757,-10,3500
20.757,15.761,-8,0
15.761,25.481,-5.9,6000
25.481,16.54,-3.9,0
16.54,16.395,-3.5,0
16.395,16.52,-3.2,0
16.52,16.653,-2.8,0
16.653,16.561,-4.1,0
16.561,16.254,-5.4,0
16.254,15.699,-6.7,0
15.699,15.11,-8,0
15.11,14.504,-9.3,0
14.504,23.505,-10.6,6000
23.505,20.022,-10.6,3500
20.022,20.052,-10.6,3500
20.052,20.086,-10.6,3500
20.086,20.115,-10.6,3500
20.115,20.147,-10.6,3500
20.147,14.722,-10.6,0
14.722,14.413,-10.4,0
14.413,14.164,-10.2,0
14.164,13.846,-10,0
13.846,13.498,-10.2,0
13.498,13.171,-10.4,0
13.171,13.25,-10.6,0
13.25,13.552,-8.9,0
13.552,23.574,-7.3,6000
23.574,15.342,-5.6,0
15.342,15.846,-4.5,0
15.846,16.4,-3.3,0
16.4,22.152,-2.2,3500
22.152,16.807,-2.8,0
16.807,16.388,-3.3,0
16.388,21.58,-3.9,3500
21.58,16.129,-3.9,0
16.129,25.278,-3.9,6000
25.278,15.91,-3.9,0
15.91,15.13,-6.1,0
15.13,14.441,-8.4,0
14.441,19.474,-10.6,3500
19.474,14.068,-10.8,0
14.068,13.687,-10.9,0
13.687,13.418,-11.1,0
13.418,13.169,-11.5,0
13.169,12.93,-11.8,0
12.93,12.661,-12.2,0
12.661,12.422,-12.6,0
12.422,12.156,-12.9,0
12.156,21.916,-13.3,6000
21.916,19.074,-9.6,3500
19.074,14.205,-5.9,0
14.205,14.161,-2.2,0
14.161,14.315,-2,0
14.315,14.541,-1.9,0
14.541,20.279,-1.7,3500
20.279,15.262,-2.8,0
15.262,20.725,-3.9,3500
20.725,15.07,-5,0
15.07,20.052,-6.3,3500
20.052,14.355,-7.6,0
14.355,19.373,-8.9,3500
19.373,13.81,-9.6,0
13.81,18.831,-10.4,3500
18.831,13.452,-11.1,0
13.452,18.698,-10,3500
18.698,13.406,-8.9,0
13.406,12.903,-7.8,0
12.903,12.424,-10.4,0
12.424,11.944,-13,0
11.944,11.709,-15.6,0
11.709,11.556,-14.5,0
11.556,11.43,-13.3,0
11.43,11.748,-12.2,0
11.748,12.296,-9.1,0
12.296,22.653,-5.9,6000
22.653,14.254,-2.8,0
14.254,14.633,-1.9,0
14.633,15.069,-0.9,0
15.069,15.069,0,0
15.069,14.781,-1.9,0
14.781,19.723,-3.7,3500
19.723,14.191,-5.6,0
14.191,19.305,-6.5,3500
