0,25.54,-7,6000
25.54,16.593,-7.2,0
16.593,16.11,-8.1,0
16.11,15.716,-9.1,0
15.716,15.476,-10,0
15.476,15.279,-10,0
15.279,15.114,-10,0
15.114,15.181,-10,0
15.181,15.368,-8,0
15.368,21.183,-5.9,3500
21.183,15.93,-3.9,0
15.93,15.838,-3.5,0
15.838,15.97,-3.2,0
15.97,16.117,-2.8,0
16.117,16.026,-4.1,0
16.026,15.742,-5.4,0
15.742,15.196,-6.7,0
15.196,14.618,-8,0
14.618,14.027,-9.3,0
14.027,13.685,-10.6,0
13.685,18.927,-10.6,3500
18.927,13.562,-10.6,0
13.562,13.235,-10.6,0
13.235,12.961,-10.6,0
12.961,12.7,-10.6,0
12.7,12.457,-10.6,0
12.457,12.234,-10.4,0
12.234,12.015,-10.2,0
12.015,11.73,-10,0
11.73,11.416,-10.2,0
11.416,11.138,-10.4,0
11.138,11.239,-10.6,0
11.239,11.557,-8.9,0
11.557,21.647,-7.3,6000
21.647,13.388,-5.6,0
13.388,13.901,-4.5,0
13.901,14.467,-3.3,0
14.467,14.632,-2.2,0
14.632,14.545,-2.8,0
14.545,14.222,-3.3,0
14.222,13.905,-3.9,0
13.905,13.633,-3.9,0
13.633,13.405,-3.9,0
13.405,18.452,-3.9,3500
18.452,12.65,-6.1,0
12.65,11.951,-8.4,0
11.951,11.569,-10.6,0
11.569,11.286,-10.8,0
11.286,10.991,-10.9,0
10.991,10.749,-11.1,0
10.749,10.535,-11.5,0
10.535,10.32,-11.8,0
10.32,10.08,-12.2,0
10.08,9.853,-12.6,0
9.853,9.6344,-12.9,0
9.6344,9.8771,-13.3,0
9.8771,19.951,-9.6,6000
19.951,11.44,-5.9,0
11.44,11.399,-2.2,0
11.399,11.616,-2,0
11.616,11.897,-1.9,0
11.897,12.156,-1.7,0
12.156,12.295,-2.8,0
12.295,12.234,-3.9,0
12.234,11.815,-5,0
11.815,11.352,-6.3,0
11.352,16.468,-7.6,3500
16.468,10.883,-8.9,0
10.883,10.446,-9.6,0
10.446,10.076,-10.4,0
10.076,15.409,-11.1,3500
15.409,10.109,-10,0
10.109,9.919,-8.9,0
9.919,9.5248,-7.8,0
9.5248,9.0799,-10.4,0
9.0799,8.6338,-13,0
8.6338,8.4382,-15.6,0
8.4382,8.3238,-14.5,0
8.3238,8.2256,-13.3,0
8.2256,8.5699,-12.2,0
8.5699,9.1327,-9.1,0
9.1327,9.8591,-5.9,0
9.8591,10.448,-2.8,0
10.448,10.99,-1.9,0
10.99,11.478,-0.9,0
11.478,11.553,0,0
11.553,11.344,-1.9,0
11.344,10.844,-3.7,0
10.844,10.47,-5.6,0
10.47,10.164,-6.5,0
