19.55,19.541,-11.1,1575.9,3.924e+05,0
19.541,19.504,-12.2,1606.2,3.96e+05,0
19.504,19.429,-13.3,1737.1,3.996e+05,0
19.429,19.346,-14.4,1998.3,4.032e+05,0
19.346,19.281,-16.1,2289.9,4.068e+05,0
19.281,19.212,-17.7,2516.6,4.104e+05,0
19.212,19.186,-19.4,2758.9,4.14e+05,0
19.186,19.163,-19.6,2850,4.176e+05,1
19.163,19.143,-19.8,2928,4.212e+05,1
19.143,19.085,-20,3000.5,4.248e+05,1
19.085,19.032,-20.6,3202.2,4.284e+05,1
19.032,18.976,-21.1,3387.3,4.32e+05,1
18.976,18.946,-21.7,3582.6,4.356e+05,0
18.946,18.91,-22.2,3690.2,4.392e+05,0
18.91,18.881,-22.8,3816.4,4.428e+05,0
18.881,18.908,-23.3,3915.2,4.464e+05,0
18.908,18.941,-22.6,3823.7,4.5e+05,0
18.941,18.975,-21.8,3707.4,4.536e+05,0
18.975,19.052,-21.1,3587.6,4.572e+05,0
19.052,19.149,-18.1,3318.8,4.608e+05,0
19.149,19.279,-15.2,2978.8,4.644e+05,0
19.279,19.391,-12.2,2524.7,4.68e+05,0
19.391,19.508,-10.2,2130.4,4.716e+05,1
19.508,19.62,-8.1,1722.7,4.752e+05,1
19.62,19.619,-6.1,1330.3,4.788e+05,0
19.619,19.6,-7.4,1333.9,4.824e+05,0
19.6,19.544,-8.7,1401.7,4.86e+05,0
19.544,19.486,-10,1597.1,4.896e+05,0
19.486,19.429,-10.6,1799.1,4.932e+05,0
19.429,19.373,-11.1,1998.3,4.968e+05,0
19.373,19.362,-11.7,2193.6,5.004e+05,0
19.362,19.365,-11.5,2233.6,5.04e+05,0
19.365,19.366,-11.3,2223,5.076e+05,0
19.366,19.349,-11.1,2219.4,5.112e+05,0
19.349,19.335,-11.5,2279.7,5.148e+05,0
19.335,19.322,-11.8,2328.1,5.184e+05,1
19.322,19.266,-12.2,2372.1,5.22e+05,1
19.266,19.211,-13.9,2569.8,5.256e+05,1
19.211,19.151,-15.5,2762.3,5.292e+05,1
19.151,19.117,-17.2,2972.4,5.328e+05,1
19.117,19.089,-17.4,3090.7,5.364e+05,1
19.089,19.065,-17.6,3187.8,5.4e+05,1
19.065,19.184,-17.8,3273.9,5.436e+05,1
19.184,19.313,-14.6,2855.1,5.472e+05,1
19.313,19.456,-11.5,2406,5.508e+05,1
19.456,19.526,-8.3,1905.1,5.544e+05,1
19.526,19.602,-7.6,1657.9,5.58e+05,1
19.602,19.659,-6.8,1394.3,5.616e+05,0
19.659,19.659,-6.1,1192.1,5.652e+05,0
19.659,19.641,-7.4,1194.8,5.688e+05,0
19.641,19.584,-8.7,1255,5.724e+05,0
19.584,19.499,-10,1455.4,5.76e+05,0
19.499,19.419,-11.7,1754.9,5.796e+05,0
19.419,19.345,-13.3,2033.3,5.832e+05,0
19.345,19.294,-15,2294,5.868e+05,0
19.294,19.251,-16.3,2472,5.904e+05,0
19.251,19.208,-17.6,2621.2,5.94e+05,0
19.208,19.174,-18.9,2771.2,5.976e+05,0
19.174,19.147,-19.3,2890.1,6.012e+05,1
19.147,19.115,-19.6,2986.8,6.048e+05,1
19.115,19.091,-20,3097,6.084e+05,1
19.091,19.069,-20.2,3180.1,6.12e+05,1
19.069,19.051,-20.4,3259.6,6.156e+05,1
19.051,19.038,-20.6,3321.6,6.192e+05,1
19.038,19.024,-20.6,3365.7,6.228e+05,1
19.024,19.017,-20.6,3416.7,6.264e+05,1
19.017,19.101,-20.6,3438.9,6.3e+05,1
19.101,19.199,-17.6,3146.9,6.336e+05,1
19.199,19.321,-14.7,2805,6.372e+05,1
19.321,19.425,-11.7,2377.3,6.408e+05,1
19.425,19.519,-10.2,2011.7,6.444e+05,0
19.519,19.604,-8.7,1682.4,6.48e+05,0
19.604,19.63,-7.2,1384.6,6.516e+05,0
19.63,19.642,-7.8,1295.8,6.552e+05,0
19.642,19.6,-8.3,1252.5,6.588e+05,0
19.6,19.517,-8.9,1399,6.624e+05,0
19.517,19.44,-10.6,1692,6.66e+05,0
19.44,19.363,-12.2,1961.4,6.696e+05,0
19.363,19.315,-13.9,2229.6,6.732e+05,0
19.315,19.273,-14.6,2396.9,6.768e+05,0
19.273,19.229,-15.4,2546.2,6.804e+05,0
19.229,19.204,-16.1,2699.9,6.84e+05,1
19.204,19.18,-15.9,2787.3,6.876e+05,1
19.18,19.162,-15.8,2869.2,6.912e+05,1
19.162,19.154,-15.6,2931.5,6.948e+05,1
19.154,19.142,-15.8,2960.3,6.984e+05,1
19.142,19.133,-15.9,3004.2,7.02e+05,1
19.133,19.148,-16.1,3035.1,7.056e+05,1
19.148,19.169,-14.8,2980.3,7.092e+05,1
19.169,19.192,-13.5,2907.5,7.128e+05,1
19.192,19.274,-12.2,2828.2,7.164e+05,1
19.274,19.354,-9.8,2540.9,7.2e+05,1
19.354,19.44,-7.4,2260.1,7.236e+05,1
19.44,19.506,-5,1961.1,7.272e+05,0
19.506,19.578,-2.6,1729.4,7.308e+05,0
19.578,19.659,-0.2,1476.7,7.344e+05,0
19.659,19.689,2.2,1194.4,7.38e+05,0
19.689,19.708,1.5,1087.2,7.416e+05,0
19.708,19.686,0.7,1021.4,7.452e+05,0
19.686,19.653,0,1097.6,7.488e+05,0
19.653,19.627,-0.4,1215.5,7.524e+05,0
19.627,19.6,-0.7,1305.8,7.56e+05,0
19.6,19.575,-1.1,1400.9,7.596e+05,0
19.575,19.548,-2.2,1488.7,7.632e+05,0
19.548,19.528,-3.3,1583.2,7.668e+05,0
19.528,19.527,-4.4,1653.1,7.704e+05,0
19.527,19.546,-2.9,1656.8,7.74e+05,0
19.546,19.56,-1.5,1587.6,7.776e+05,0
19.56,19.547,0,1538.3,7.812e+05,0
19.547,19.533,-0.6,1586.1,7.848e+05,1
19.533,19.521,-1.1,1634.6,7.884e+05,1
19.521,19.522,-1.7,1675.6,7.92e+05,1
19.522,19.538,-0.8,1672.3,7.956e+05,1
19.538,19.551,0.2,1615.8,7.992e+05,1
19.551,19.599,1.1,1571.8,8.028e+05,1
19.599,19.657,3.3,1404,8.064e+05,1
19.657,19.728,5.6,1199.9,8.1e+05,1
19.728,19.78,7.8,953.61,8.136e+05,1
19.78,19.807,8.5,769.7,8.172e+05,0
19.807,19.834,9.3,674.26,8.208e+05,0
19.834,19.83,10,580.42,8.244e+05,0
19.83,19.816,9.3,596.24,8.28e+05,0
19.816,19.794,8.5,644.86,8.316e+05,0
19.794,19.773,7.8,721.62,8.352e+05,0
19.773,19.755,7.1,795.96,8.388e+05,0
19.755,19.742,6.3,856.31,8.424e+05,0
19.742,19.722,5.6,901.8,8.46e+05,0
19.722,19.704,5,972.96,8.496e+05,0
19.704,19.686,4.5,1035.4,8.532e+05,0
19.686,19.669,3.9,1099.9,8.568e+05,0
19.669,19.656,3.3,1156.9,8.604e+05,1
19.656,19.642,2.8,1202.6,8.64e+05,1
19.642,19.601,2.2,1251.4,8.676e+05,1
19.601,19.559,0.7,1396,8.712e+05,1
19.559,19.512,-0.7,1543.3,8.748e+05,1
19.512,19.502,-2.2,1708.3,8.784e+05,1
19.502,19.489,-2.2,1743.8,8.82e+05,1
19.489,19.485,-2.2,1787.6,8.856e+05,1
19.485,19.564,-2.2,1803.1,8.892e+05,1
19.564,19.654,0.6,1524.7,8.928e+05,1
19.654,19.756,3.3,1209.4,8.964e+05,1
19.756,19.823,6.1,853.16,9e+05,0
19.823,19.897,6.8,619.04,9.036e+05,0
19.897,19.971,7.6,358.84,9.072e+05,0
19.971,19.984,8.3,103.09,9.108e+05,0
19.984,19.975,6.8,56.143,9.144e+05,0
19.975,19.93,5.4,86.512,9.18e+05,0
19.93,19.858,3.9,243.39,9.216e+05,0
19.858,19.793,2.4,496.67,9.252e+05,0
19.793,19.725,0.9,725.8,9.288e+05,0
19.725,19.696,-0.6,961.12,9.324e+05,0
19.696,19.664,-1.3,1065.3,9.36e+05,0
19.664,19.639,-2.1,1177.6,9.396e+05,0
19.639,19.621,-2.8,1262.7,9.432e+05,0
19.621,19.605,-2.6,1327.3,9.468e+05,0
19.605,19.598,-2.4,1382.3,9.504e+05,1
19.598,19.573,-2.2,1407.9,9.54e+05,1
19.573,19.542,-2.9,1495.6,9.576e+05,1
19.542,19.518,-3.7,1603.8,9.612e+05,1
19.518,19.496,-4.4,1686.5,9.648e+05,1
19.496,19.485,-4.4,1763.2,9.684e+05,1
19.485,19.477,-4.4,1801.5,9.72e+05,1
19.477,19.571,-4.4,1830,9.756e+05,1
19.571,19.677,-0.7,1501.9,9.792e+05,1
19.677,19.81,3,1130.9,9.828e+05,1
19.81,19.9,6.7,663.9,9.864e+05,0
19.9,19.993,7.8,348.54,9.9e+05,0
19.993,20.412,8.9,24.11,9.936e+05,0
20.412,20.665,10,0,9.972e+05,0
20.665,20.671,9.1,0,1.0008e+06,0
20.671,20.507,8.1,0,1.0044e+06,0
20.507,19.978,7.2,0,1.008e+06,0
19.978,19.884,4.4,76.215,1.0116e+06,0
19.884,19.793,1.7,406.05,1.0152e+06,0
19.793,19.754,-1.1,722.86,1.0188e+06,0
19.754,19.72,-1.3,861.11,1.0224e+06,0
19.72,19.69,-1.5,979.29,1.026e+06,0
19.69,19.66,-1.7,1084.8,1.0296e+06,1
19.66,19.638,-1.9,1190.1,1.0332e+06,1
19.638,19.619,-2,1268.3,1.0368e+06,1
19.619,19.579,-2.2,1333.1,1.0404e+06,1
19.579,19.55,-2.8,1472.1,1.044e+06,1
19.55,19.515,-3.3,1574,1.0476e+06,1
19.515,19.524,-3.9,1697.5,1.0512e+06,1
19.524,19.54,-3,1664.8,1.0548e+06,1
19.54,19.561,-2,1608.6,1.0584e+06,1
19.561,19.6,-1.1,1536.8,1.062e+06,1
19.6,19.649,0.7,1398.7,1.0656e+06,1
19.649,19.701,2.6,1228.1,1.0692e+06,1
19.701,19.729,4.4,1048.2,1.0728e+06,1
19.729,19.762,5.2,947.38,1.0764e+06,1
19.762,19.813,5.9,833.2,1.08e+06,1
19.813,19.832,6.7,654.46,1.0836e+06,0
19.832,19.848,5.9,587.86,1.0872e+06,0
19.848,19.841,5.2,530.52,1.0908e+06,1
19.841,19.786,4.4,555.21,1.0944e+06,0
19.786,19.736,3.1,747.56,1.098e+06,0
19.736,19.685,1.9,922.46,1.1016e+06,0
19.685,19.646,0.6,1103,1.1052e+06,1
19.646,19.6,-0.3,1238.7,1.1088e+06,1
19.6,19.561,-1.3,1398.7,1.1124e+06,1
19.561,19.557,-2.2,1535.2,1.116e+06,1
19.557,19.554,-1.7,1551.3,1.1196e+06,1
19.554,19.552,-1.1,1560.7,1.1232e+06,1
19.552,19.524,-0.6,1568.3,1.1268e+06,1
19.524,19.501,-1.3,1665.3,1.1304e+06,1
19.501,19.471,-2.1,1747.9,1.134e+06,1
19.471,19.473,-2.8,1852.1,1.1376e+06,1
19.473,19.477,-2.4,1845.4,1.1412e+06,1
19.477,19.484,-2.1,1830.3,1.1448e+06,1
19.484,19.558,-1.7,1805.9,1.1484e+06,1
19.558,19.637,0.9,1546.3,1.152e+06,1
19.637,19.724,3.5,1269.5,1.1556e+06,1
19.724,19.809,6.1,965.79,1.1592e+06,1
19.809,19.908,8,668.45,1.1628e+06,1
19.908,20.018,9.8,322.2,1.1664e+06,1
20.018,20.093,11.7,0,1.17e+06,1
20.093,19.98,9.1,0,1.1736e+06,0
19.98,19.912,6.5,69.699,1.1772e+06,0
19.912,19.845,3.9,308.44,1.1808e+06,1
19.845,19.787,2.2,543.96,1.1844e+06,1
19.787,19.728,0.6,744,1.188e+06,1
19.728,19.722,-1.1,950.65,1.1916e+06,1
19.722,19.699,-0.5,974.52,1.1952e+06,1
19.699,19.69,0,1052.8,1.1988e+06,1
19.69,19.678,0.6,1084.3,1.2024e+06,1
19.678,19.663,0.2,1127.7,1.206e+06,1
19.663,19.65,-0.2,1180.6,1.2096e+06,1
19.65,19.621,-0.6,1224.4,1.2132e+06,1
19.621,19.599,-0.8,1327.2,1.2168e+06,1
19.599,19.575,-0.9,1403.6,1.2204e+06,1
19.575,19.599,-1.1,1488,1.224e+06,1
19.599,19.626,-0.4,1402.7,1.2276e+06,1
19.626,19.656,0.4,1307.4,1.2312e+06,1
19.656,19.686,1.1,1205.7,1.2348e+06,1
19.686,19.716,2.6,1099.4,1.2384e+06,1
19.716,19.752,4.1,994.58,1.242e+06,1
19.752,19.788,5.6,869.06,1.2456e+06,0
19.788,19.815,6.7,741.06,1.2492e+06,0
19.815,19.857,7.8,648.06,1.2528e+06,0
19.857,19.861,8.9,499.37,1.2564e+06,0
19.861,19.873,7.8,487.97,1.26e+06,0
19.873,19.86,6.7,443.52,1.2636e+06,0
19.86,19.823,5.6,490.46,1.2672e+06,0
19.823,19.79,5,621.09,1.2708e+06,0
19.79,19.755,4.5,736.5,1.2744e+06,0
19.755,19.714,3.9,856.33,1.278e+06,0
19.714,19.675,2.6,1000.8,1.2816e+06,0
19.675,19.623,1.3,1137.4,1.2852e+06,0
19.623,19.6,0,1318.5,1.2888e+06,0
19.6,19.582,-0.7,1400,1.2924e+06,1
19.582,19.558,-1.5,1464.3,1.296e+06,1
19.558,19.546,-2.2,1546.7,1.2996e+06,1
19.546,19.53,-2.4,1590.5,1.3032e+06,1
19.53,19.516,-2.6,1644,1.3068e+06,1
19.516,19.492,-2.8,1693,1.3104e+06,1
19.492,19.467,-4.1,1779.2,1.314e+06,1
19.467,19.447,-5.4,1865,1.3176e+06,1
19.447,19.445,-6.7,1936.6,1.3212e+06,1
19.445,19.45,-5.8,1943,1.3248e+06,1
19.45,19.457,-4.8,1926.4,1.3284e+06,0
19.457,19.493,-3.9,1899.3,1.332e+06,0
19.493,19.533,-2.4,1775.5,1.3356e+06,0
19.533,19.578,-0.9,1635.9,1.3392e+06,0
19.578,19.6,0.6,1475.4,1.3428e+06,0
19.6,19.613,0,1400.9,1.3464e+06,0
19.613,19.624,-0.5,1354.1,1.35e+06,0
19.624,19.594,-1.1,1315.8,1.3536e+06,0
19.594,19.572,-1.5,1422.1,1.3572e+06,0
19.572,19.549,-1.8,1497.2,1.3608e+06,0
19.549,19.545,-2.2,1578.3,1.3644e+06,0
19.545,19.537,-2.2,1593.4,1.368e+06,0
19.537,19.531,-2.2,1620,1.3716e+06,0
19.531,19.498,-2.2,1640.2,1.3752e+06,0
19.498,19.483,-2.6,1755.7,1.3788e+06,0
19.483,19.459,-2.9,1811.2,1.3824e+06,0
19.459,19.462,-3.3,1891.8,1.386e+06,0
19.462,19.46,-3.3,1882.1,1.3896e+06,0
19.46,19.466,-3.3,1889,1.3932e+06,0
19.466,19.423,-3.3,1870.4,1.3968e+06,0
19.423,19.384,-4.6,2019.4,1.4004e+06,0
19.384,19.347,-5.9,2156.4,1.404e+06,0
19.347,19.356,-7.2,2286.4,1.4076e+06,0
19.356,19.37,-6.8,2252.7,1.4112e+06,0
19.37,19.389,-6.5,2206.4,1.4148e+06,0
19.389,19.42,-6.1,2137.6,1.4184e+06,0
19.42,19.448,-5.5,2028.3,1.422e+06,0
19.448,19.479,-5,1932.8,1.4256e+06,0
19.479,19.492,-4.4,1823.1,1.4292e+06,0
19.492,19.499,-4.2,1776.3,1.4328e+06,0
19.499,19.516,-4.1,1753.2,1.4364e+06,0
19.516,19.486,-3.9,1695.2,1.44e+06,0
19.486,19.457,-4.3,1800,1.4436e+06,0
19.457,19.421,-4.6,1900.6,1.4472e+06,0
19.421,19.427,-5,2027.2,1.4508e+06,0
19.427,19.436,-5.2,2005,1.4544e+06,0
19.436,19.434,-5.4,1973.6,1.458e+06,0
19.434,19.42,-5.6,1979.7,1.4616e+06,0
19.42,19.405,-5.6,2029.6,1.4652e+06,0
19.405,19.395,-5.6,2083.8,1.4688e+06,0
19.395,19.385,-5.6,2118.9,1.4724e+06,1
19.385,19.38,-5.4,2151.8,1.476e+06,1
19.38,19.377,-5.2,2168.8,1.4796e+06,1
19.377,19.371,-5,2180.6,1.4832e+06,1
19.371,19.364,-5.2,2200,1.4868e+06,1
19.364,19.367,-5.4,2225.1,1.4904e+06,1
19.367,19.477,-5.6,2216.1,1.494e+06,1
19.477,19.615,-0.6,1831.2,1.4976e+06,1
19.615,19.77,4.4,1348.4,1.5012e+06,1
19.77,19.832,9.4,806.08,1.5048e+06,1
19.832,19.894,10,586.9,1.5084e+06,0
19.894,19.94,10.5,370.77,1.512e+06,0
19.94,19.934,11.1,209.09,1.5156e+06,0
19.934,19.918,10,229.26,1.5192e+06,0
19.918,19.891,8.9,287.55,1.5228e+06,0
19.891,19.842,7.8,382.69,1.5264e+06,0
19.842,19.831,6.9,552.55,1.53e+06,0
19.831,19.814,5.9,590.65,1.5336e+06,0
19.814,19.735,5,651.99,1.5372e+06,0
19.735,19.656,2.6,927.22,1.5408e+06,0
19.656,19.571,0.2,1202.9,1.5444e+06,0
19.571,19.555,-2.2,1500.3,1.548e+06,0
19.555,19.542,-3.1,1557.8,1.5516e+06,0
19.542,19.52,-4.1,1602.5,1.5552e+06,1
19.52,19.531,-5,1678.4,1.5588e+06,1
19.531,19.531,-4.4,1641.6,1.5624e+06,1
19.531,19.533,-3.9,1643,1.566e+06,1
19.533,19.55,-3.3,1634.5,1.5696e+06,1
19.55,19.567,-2.6,1573.7,1.5732e+06,1
19.567,19.591,-1.8,1514.8,1.5768e+06,1
19.591,19.639,-1.1,1430.7,1.5804e+06,1
19.639,19.702,2.4,1262.7,1.584e+06,1
19.702,19.785,5.9,1042.7,1.5876e+06,0
19.785,19.781,9.4,751.2,1.5912e+06,0
19.781,19.772,8.1,767.82,1.5948e+06,1
19.772,19.744,6.9,798.75,1.5984e+06,1
19.744,19.742,5.6,895.4,1.602e+06,0
19.742,19.738,4.3,904.25,1.6056e+06,0
19.738,19.732,3,916.47,1.6092e+06,0
19.732,19.689,1.7,938.36,1.6128e+06,0
19.689,19.643,0.4,1089,1.6164e+06,0
19.643,19.602,-0.9,1247.9,1.62e+06,0
19.602,19.561,-2.2,1392.7,1.6236e+06,0
19.561,19.562,-2,1535.4,1.6272e+06,0
19.562,19.546,-1.9,1534.7,1.6308e+06,0
19.546,19.521,-1.7,1588.3,1.6344e+06,0
19.521,19.494,-2.4,1677.8,1.638e+06,0
19.494,19.472,-3.2,1769.7,1.6416e+06,0
19.472,19.469,-3.9,1847.7,1.6452e+06,0
19.469,19.457,-3.5,1858.6,1.6488e+06,0
19.457,19.451,-3.2,1901.1,1.6524e+06,0
19.451,19.451,-2.8,1921.1,1.656e+06,0
19.451,19.45,-3.7,1921.6,1.6596e+06,0
19.45,19.46,-4.7,1925,1.6632e+06,0
19.46,19.527,-5.6,1888.4,1.6668e+06,0
19.527,19.614,-2.3,1654.1,1.6704e+06,0
19.614,19.712,1.1,1349.4,1.674e+06,0
19.712,19.791,4.4,1008.3,1.6776e+06,0
19.791,19.895,7.4,730.3,1.6812e+06,0
19.895,20,10.3,368.84,1.6848e+06,0
20,20.186,13.3,1.0554,1.6884e+06,0
20.186,20.227,11.8,0,1.692e+06,0
20.227,20.059,10.4,0,1.6956e+06,0
20.059,19.965,8.9,0,1.6992e+06,0
19.965,19.929,8.5,122.53,1.7028e+06,0
19.929,19.902,8.2,248.4,1.7064e+06,0
19.902,19.867,7.8,343.1,1.71e+06,0
19.867,19.839,7.4,464.45,1.7136e+06,0
19.839,19.816,7.1,561.78,1.7172e+06,0
19.816,19.761,6.7,643.55,1.7208e+06,0
19.761,19.717,4.1,837.86,1.7244e+06,0
19.717,19.682,1.5,990.42,1.728e+06,0
19.682,19.669,-1.1,1114.6,1.7316e+06,0
19.669,19.656,-0.7,1159.7,1.7352e+06,0
19.656,19.649,-0.4,1202.5,1.7388e+06,0
19.649,19.634,0,1228.9,1.7424e+06,0
19.634,19.621,0,1282.4,1.746e+06,0
19.621,19.611,0,1325.4,1.7496e+06,0
19.611,19.674,0,1360,1.7532e+06,0
19.674,19.739,2.8,1140.4,1.7568e+06,0
19.739,19.83,5.5,912.92,1.7604e+06,0
19.83,19.903,8.3,595.02,1.764e+06,0
19.903,19.967,9.6,339.05,1.7676e+06,0
19.967,19.995,10.9,113.84,1.7712e+06,0
19.995,19.973,12.2,17.608,1.7748e+06,0
19.973,19.95,10.5,95.043,1.7784e+06,0
19.95,19.916,8.9,175.17,1.782e+06,0
19.916,19.843,7.2,293.49,1.7856e+06,0
19.843,19.812,5.7,549.86,1.7892e+06,0
19.812,19.764,4.3,657.77,1.7928e+06,0
19.764,19.775,2.8,826.56,1.7964e+06,0
19.775,19.777,3.2,788.02,1.8e+06,0
19.777,19.785,3.5,778.9,1.8036e+06,0
19.785,19.806,3.9,751.4,1.8072e+06,0
19.806,19.826,5.6,677.39,1.8108e+06,0
19.826,19.847,7.2,609.7,1.8144e+06,0
19.847,19.819,8.9,534.74,1.818e+06,0
19.819,19.8,8.3,632.55,1.8216e+06,0
19.8,19.776,7.8,700.78,1.8252e+06,0
19.776,19.744,7.2,783.2,1.8288e+06,0
19.744,19.726,6.3,895.77,1.8324e+06,0
19.726,19.704,5.3,957.82,1.836e+06,0
19.704,19.758,4.4,1035,1.8396e+06,0
19.758,19.826,7.7,846.42,1.8432e+06,0
19.826,19.9,11.1,608.77,1.8468e+06,0
19.9,19.925,14.4,350.17,1.8504e+06,0
19.925,19.956,14.8,261.81,1.854e+06,0
19.956,20.052,15.2,153.08,1.8576e+06,0
20.052,20.339,15.6,0,1.8612e+06,0
20.339,20.562,15,0,1.8648e+06,0
20.562,20.603,14.5,0,1.8684e+06,0
20.603,20.405,13.9,0,1.872e+06,0
20.405,20.153,13.2,0,1.8756e+06,0
20.153,19.983,12.4,0,1.8792e+06,0
19.983,19.959,11.7,59.96,1.8828e+06,0
19.959,19.946,11.1,144.43,1.8864e+06,0
19.946,19.927,10.6,190.02,1.89e+06,0
19.927,19.846,10,256.55,1.8936e+06,0
19.846,19.764,6.3,539.13,1.8972e+06,0
19.764,19.678,2.6,825.36,1.9008e+06,0
19.678,19.671,-1.1,1128.4,1.9044e+06,0
19.671,19.665,-0.7,1152.8,1.908e+06,0
19.665,19.659,-0.4,1172.4,1.9116e+06,0
19.659,19.678,0,1193.8,1.9152e+06,0
19.678,19.702,1.5,1128.2,1.9188e+06,0
19.702,19.723,2.9,1044.2,1.9224e+06,0
